Country,Year,Month,Average Surface Temperature
Portugal,2032,10,17.653632171249228
Portugal,2032,11,15.010329042071135
Portugal,2032,12,12.80254725352006
Portugal,2033,1,12.012323679705332
Portugal,2033,2,12.124050869549137
Portugal,2033,3,13.834789033718152
Portugal,2033,4,16.287479779858586
Portugal,2033,5,18.75450316795923
Portugal,2033,6,20.66017870014275
Portugal,2033,7,21.603266310649815
Portugal,2033,8,21.379467355739507
Portugal,2033,9,20.003925603506104
Portugal,2033,10,17.733728223874095
Portugal,2033,11,15.090406778407669
Portugal,2033,12,12.88243821026208
Portugal,2034,1,12.075869462843002
Portugal,2034,2,12.19418225831123
Portugal,2034,3,13.909489675291297
Portugal,2034,4,16.365215319991876
Portugal,2034,5,18.834151713927895
Portugal,2034,6,20.740961283824618
Portugal,2034,7,21.684677351539904
Portugal,2034,8,21.461205123899163
Portugal,2034,9,20.0858226826831
Portugal,2034,10,17.81568197443721
Portugal,2034,11,15.172309800408584
Portugal,2034,12,12.964108806464537
Portugal,2035,1,12.140571866541904
Portugal,2035,2,12.265670937657887
Portugal,2035,3,13.985712332841103
Portugal,2035,4,16.44460417427854
Portugal,2035,5,18.915553962488957
Portugal,2035,6,20.82356956622698
Portugal,2035,7,21.7679602123726
Portugal,2035,8,21.544837475831628
Portugal,2035,9,20.169616269443395
Portugal,2035,10,17.89951583385573
Portugal,2035,11,15.256060727436306
Portugal,2035,12,13.047581816173079
Puerto Rico,2025,1,23.413452690773738
Puerto Rico,2025,2,25.00456315585052
Puerto Rico,2025,3,26.019651583531413
Puerto Rico,2025,4,26.68707891898248
Puerto Rico,2025,5,27.13482288954492
Puerto Rico,2025,6,27.412978994559126
Puerto Rico,2025,7,27.516261495363324
Puerto Rico,2025,8,27.40650440511763
Puerto Rico,2025,9,27.035162478726306
Puerto Rico,2025,10,26.365812202738198
Puerto Rico,2025,11,25.396652785225342
Puerto Rico,2025,12,24.18300714571251
Puerto Rico,2026,1,23.445621154592118
Puerto Rico,2026,2,25.04415550806607
Puerto Rico,2026,3,26.064897594708782
Puerto Rico,2026,4,26.73654532368255
Puerto Rico,2026,5,27.18734384930667
Puerto Rico,2026,6,27.46758656097245
Puerto Rico,2026,7,27.572116073050893
Puerto Rico,2026,8,27.46282521478588
Puerto Rico,2026,9,27.09115802015458
Puerto Rico,2026,10,26.420610717793352
Puerto Rico,2026,11,25.449232720909094
Puerto Rico,2026,12,24.232127617161495
Puerto Rico,2027,1,23.478609947896075
Puerto Rico,2027,2,25.084733851200326
Puerto Rico,2027,3,26.11126272940328
Puerto Rico,2027,4,26.787233973119328
Puerto Rico,2027,5,27.241162681098103
Puerto Rico,2027,6,27.52354265023405
Puerto Rico,2027,7,27.62934736535408
Puerto Rico,2027,8,27.520530989194413
Puerto Rico,2027,9,27.14852935226827
Puerto Rico,2027,10,26.47676094277722
Puerto Rico,2027,11,25.50312789648251
Puerto Rico,2027,12,24.282516986609153
Puerto Rico,2028,1,23.512436887981494
Puerto Rico,2028,2,25.1263166331928
Puerto Rico,2028,3,26.158766012497836
Puerto Rico,2028,4,26.83916441540441
Puerto Rico,2028,5,27.29629940256291
Puerto Rico,2028,6,27.580867695754023
Puerto Rico,2028,7,27.68797616774191
Puerto Rico,2028,8,27.579642832229183
Puerto Rico,2028,9,27.20729783367733
Puerto Rico,2028,10,26.53428443726898
Puerto Rico,2028,11,25.558360018771964
Puerto Rico,2028,12,24.33419705443248
Puerto Rico,2029,1,23.54711984007463
Puerto Rico,2029,2,25.16892235067371
Puerto Rico,2029,3,26.207426518370085
Puerto Rico,2029,4,26.892356248951728
Puerto Rico,2029,5,27.35277408240745
Puerto Rico,2029,6,27.639582182885533
Puerto Rico,2029,7,27.7480233285105
Puerto Rico,2029,8,27.6401819013563
Puerto Rico,2029,9,27.267484877321294
Puerto Rico,2029,10,26.593202816003213
Puerto Rico,2029,11,25.614950850588684
Puerto Rico,2029,12,24.387189677826427
Puerto Rico,2030,1,23.582676717303002
Puerto Rico,2030,2,25.212569549065847
Puerto Rico,2030,3,26.257263370968758
Puerto Rico,2030,4,26.946829122553936
Puerto Rico,2030,5,27.410606840586297
Puerto Rico,2030,6,27.699706648979372
Puerto Rico,2030,7,27.809509748710298
Puerto Rico,2030,8,27.702169407658403
Puerto Rico,2030,9,27.329111950585684
Puerto Rico,2030,10,26.653537748920826
Puerto Rico,2030,11,25.67292221079788
Puerto Rico,2030,12,24.44151677082209
Puerto Rico,2031,1,23.61912548082273
Puerto Rico,2031,2,25.257276822580934
Puerto Rico,2031,3,26.308295743871895
Puerto Rico,2031,4,27.00260273542972
Puerto Rico,2031,5,27.469817848233106
Puerto Rico,2031,6,27.761261683431258
Puerto Rico,2031,7,27.872456382251585
Puerto Rico,2031,8,27.76562661585649
Puerto Rico,2031,9,27.392200575280185
Puerto Rico,2031,10,26.715310961289106
Puerto Rico,2031,11,25.73229597430054
Puerto Rico,2031,12,24.49720030429762
Puerto Rico,2032,1,23.65648413982217
Puerto Rico,2032,2,25.30306281427056
Puerto Rico,2032,3,26.360542860283203
Puerto Rico,2032,4,27.059696837234696
Puerto Rico,2032,5,27.530427327755206
Puerto Rico,2032,6,27.824267927689107
Puerto Rico,2032,7,27.936884235929938
Puerto Rico,2032,8,27.83057484436449
Puerto Rico,2032,9,27.456772327744147
Puerto Rico,2032,10,26.77854423361441
Puerto Rico,2032,11,25.793094072146232
Puerto Rico,2032,12,24.554262306109194
Puerto Rico,2033,1,23.69477075155828
Puerto Rico,2033,2,25.349946216077115
Puerto Rico,2033,3,26.414023993133924
Puerto Rico,2033,4,27.11813122817057
Puerto Rico,2033,5,27.59245555292091
Puerto Rico,2033,6,27.888746075329436
Puerto Rico,2033,7,28.002814369455336
Puerto Rico,2033,8,27.89703546532928
Puerto Rico,2033,9,27.522848838868413
Puerto Rico,2033,10,26.843259401802243
Puerto Rico,2033,11,25.855338491533075
Puerto Rico,2033,12,24.61272486103644
Puerto Rico,2034,1,23.734003421414855
Puerto Rico,2034,2,25.397945768862883
Puerto Rico,2034,3,26.468758465061
Puerto Rico,2034,4,27.177925758926904
Puerto Rico,2034,5,27.655922848779483
Puerto Rico,2034,6,27.95471687211557
Puerto Rico,2034,7,28.07026789552492
Puerto Rico,2034,8,27.965029904677976
Puerto Rico,2034,9,27.590451794091678
Puerto Rico,2034,10,26.90947835713905
Puerto Rico,2034,11,25.919051275855054
Puerto Rico,2034,12,24.67261011089886
Puerto Rico,2035,1,23.77420030297526
Puerto Rico,2035,2,25.44708026252647
Puerto Rico,2035,3,26.52476564851986
Puerto Rico,2035,4,27.239100330873953
Puerto Rico,2035,5,27.720849591864862
Puerto Rico,2035,6,28.022201115993994
Puerto Rico,2035,7,28.139265979873926
Puerto Rico,2035,8,28.03457964219433
Puerto Rico,2035,9,27.659602933556926
Puerto Rico,2035,10,26.977223046364998
Puerto Rico,2035,11,25.98425452478932
Puerto Rico,2035,12,24.73394025458856
Qatar,2025,1,24.686105006197067
Qatar,2025,2,27.09060185868384
Qatar,2025,3,28.377954552438496
Qatar,2025,4,28.99529744190022
Qatar,2025,5,29.244382854730247
Qatar,2025,6,29.304082081657725
Qatar,2025,7,29.252886366431085
Qatar,2025,8,29.091407895714838
Qatar,2025,9,28.764880788968185
Qatar,2025,10,28.18566208833454
Qatar,2025,11,27.255732748545597
Qatar,2025,12,25.889198626836333
Qatar,2026,1,24.714616897640553
Qatar,2026,2,27.127231246498013
Qatar,2026,3,28.420878665027885
Qatar,2026,4,29.043006076409256
Qatar,2026,5,29.29560884005059
Qatar,2026,6,29.35773174145379
Qatar,2026,7,29.30796998222013
Qatar,2026,8,29.14697016977607
Qatar,2026,9,28.819931307433762
Qatar,2026,10,28.239105784207823
Qatar,2026,11,27.30630036468301
Qatar,2026,12,25.935377179005627
Qatar,2027,1,24.743892211002276
Qatar,2027,2,27.16478454249318
Qatar,2027,3,28.46485522650346
Qatar,2027,4,29.091866272400694
Qatar,2027,5,29.348058588781896
Qatar,2027,6,29.41265297341033
Qatar,2027,7,29.364351103094123
Qatar,2027,8,29.203836523535756
Qatar,2027,9,28.87627563931983
Qatar,2027,10,28.29381870373345
Qatar,2027,11,27.358100808728523
Qatar,2027,12,25.982742874756696
Qatar,2028,1,24.773948745402777
Qatar,2028,2,27.203280165548676
Qatar,2028,3,28.509903221821332
Qatar,2028,4,29.14189752721086
Qatar,2028,5,29.401752056962323
Qatar,2028,6,29.46886613849074
Qatar,2028,7,29.422050441292413
Qatar,2028,8,29.26202796677262
Qatar,2028,9,28.933935038215168
Qatar,2028,10,28.349822290679185
Qatar,2028,11,27.411155660844997
Qatar,2028,12,26.031317376950938
Qatar,2029,1,24.804804347878417
Qatar,2029,2,27.242736583325495
Qatar,2029,3,28.556041685566925
Qatar,2029,4,29.193119388605737
Qatar,2029,5,29.456709251823668
Qatar,2029,6,29.52639164971788
Qatar,2029,7,29.481088761881438
Qatar,2029,8,29.32156556290738
Qatar,2029,9,28.992930812227314
Qatar,2029,10,28.40713804405914
Qatar,2029,11,27.465486557322038
Qatar,2029,12,26.081122405416863
Qatar,2030,1,24.83647691355236
Qatar,2030,2,27.28317231238634
Qatar,2030,3,28.6032897019586
Qatar,2030,4,29.245551454842825
Qatar,2030,5,29.512950231900504
Qatar,2030,6,29.585249972177735
Qatar,2030,7,29.541486882860227
Qatar,2030,8,29.382470429100977
Qatar,2030,9,29.05328432395345
Qatar,2030,10,28.465787518239267
Qatar,2030,11,27.521115190506862
Qatar,2030,12,26.13217973686278
Qatar,2031,1,24.868984385660042
Qatar,2031,2,27.324605918137422
Qatar,2031,3,28.651666404975003
Qatar,2031,4,29.299213374638384
Qatar,2031,5,29.570495107022907
Qatar,2031,6,29.64546162311035
Qatar,2031,7,29.60326567512766
Qatar,2031,8,29.44476373624002
Qatar,2031,9,29.11501699053497
Qatar,2031,10,28.525792322908273
Qatar,2031,11,27.578063308986202
Qatar,2031,12,26.184511204978662
Qatar,2032,1,24.90234475550551
Qatar,2032,2,27.367056014959417
Qatar,2032,3,28.701190978264094
Qatar,2032,4,29.354124847320236
Qatar,2032,5,29.62936403839285
Qatar,2032,6,29.70704717193894
Qatar,2032,7,29.66644606259524
Qatar,2032,8,29.50846670899864
Qatar,2032,9,29.17815028372661
Qatar,2032,10,28.587174123194018
Qatar,2032,11,27.636352717539012
Qatar,2032,12,26.23813870048707
Qatar,2033,1,24.9365760626506
Qatar,2033,2,27.410541266211112
Qatar,2033,3,28.751882655339614
Qatar,2033,4,29.41030562278047
Qatar,2033,5,29.689577238653328
Qatar,2033,6,29.770027240269883
Qatar,2033,7,29.731049022172556
Qatar,2033,8,29.5736006258785
Qatar,2033,9,29.242705729925547
Qatar,2033,10,28.64995463965988
Qatar,2033,11,27.696005277172844
Qatar,2033,12,26.293084171190458
Qatar,2034,1,24.971696394834908
Qatar,2034,2,27.455080384283974
Qatar,2034,3,28.803760719537422
Qatar,2034,4,29.46777550160641
Qatar,2034,5,29.75115497187744
Qatar,2034,6,29.83442250202006
Qatar,2034,7,29.797095583847295
Qatar,2034,8,29.640186819292467
Qatar,2034,9,29.308704910222332
Qatar,2034,10,28.714155648366614
Qatar,2034,11,27.75704290524027
Qatar,2034,12,26.349369621989354
Qatar,2035,1,25.007723888055807
Qatar,2035,2,27.500692130642165
Qatar,2035,3,28.85684450404824
Qatar,2035,4,29.52655433500786
Qatar,2035,5,29.814117553633878
Qatar,2035,6,29.900253683336814
Qatar,2035,7,29.864606830754383
Qatar,2035,8,29.708246675542796
Qatar,2035,9,29.376169460411802
Qatar,2035,10,28.779798980915984
Qatar,2035,11,27.819487575413405
Qatar,2035,12,26.40701711489328
Romania,2025,1,3.282178162481614
Romania,2025,2,3.6419217607954124
Romania,2025,3,6.543521324824724
Romania,2025,4,10.542894614141005
Romania,2025,5,14.454045516417864
Romania,2025,6,17.371565037273285
Romania,2025,7,18.693132290195535
Romania,2025,8,18.142015486465425
Romania,2025,9,15.789572924951244
Romania,2025,10,12.077753982161994
Romania,2025,11,7.841600102020493
Romania,2025,12,4.33174578582566
Romania,2026,1,3.3462406466178436
Romania,2026,2,3.7106528884041836
Romania,2026,3,6.615046224830621
Romania,2026,4,10.615869716807538
Romania,2026,5,14.52758901631114
Romania,2026,6,17.44518735630936
Romania,2026,7,18.76666654068049
Romania,2026,8,18.215547934040842
Romania,2026,9,15.863373451732514
Romania,2026,10,12.152206549625589
Romania,2026,11,7.917133214124078
Romania,2026,12,4.408762951957215
Romania,2027,1,3.411351714902594
Romania,2027,2,3.780646331289063
Romania,2027,3,6.688009995953507
Romania,2027,4,10.69042558855017
Romania,2027,5,14.602823042835553
Romania,2027,6,17.52058033657977
Romania,2027,7,18.84202448144515
Romania,2027,8,18.29093251289396
Romania,2027,9,15.939032480096103
Romania,2027,10,12.228504435804098
Romania,2027,11,7.994481426293532
Romania,2027,12,4.4875504812089275
Romania,2028,1,3.4775290442494224
Romania,2028,2,3.851920483354661
Romania,2028,3,6.762431695396117
Romania,2028,4,10.766581896187745
Romania,2028,5,14.679767818714936
Romania,2028,6,17.597764702962195
Romania,2028,7,18.91922728586087
Romania,2028,8,18.36819079113502
Romania,2028,9,16.01657191924187
Romania,2028,10,12.306669837239497
Romania,2028,11,8.073667168720021
Romania,2028,12,4.5681309836772925
Romania,2029,1,3.544790358669161
Romania,2029,2,3.9244937864614258
Romania,2029,3,6.838330429117377
Romania,2029,4,10.844358356077464
Romania,2029,5,14.758443616993645
Romania,2029,6,17.676761231524324
Romania,2029,7,18.998296179271165
Romania,2029,8,18.44734438967589
Romania,2029,9,16.09601373194255
Romania,2029,10,12.386725004857908
Romania,2029,11,8.154712926790125
Romania,2029,12,4.650527125480039
Romania,2030,1,3.613153429357226
Romania,2030,2,3.9983847304292794
Romania,2030,3,6.915725351861511
Romania,2030,4,10.923774734191284
Romania,2030,5,14.838870761156613
Romania,2030,6,17.757590749523843
Romania,2030,7,19.079252439024458
Romania,2030,8,18.52841498226644
Romania,2030,9,16.177379934612873
Romania,2030,10,12.468692244042359
Romania,2030,11,8.237641241118581
Romania,2030,12,4.734761628843444
Romania,2031,1,3.6826360747481885
Romania,2031,2,4.073611853121292
Romania,2031,3,6.994635667230796
Romania,2031,4,11.004850846148656
Romania,2031,5,14.921069625136624
Romania,2031,6,17.84027413549211
Romania,2031,7,19.162117394572306
Romania,2031,8,18.6114242955382
Romania,2031,9,16.26069259736778
Romania,2031,10,12.552593914676436
Romania,2031,11,8.322474707686524
Romania,2031,12,4.82085727206595
Romania,2032,1,3.7532561605194132
Romania,2032,2,4.150193740465511
Romania,2032,3,7.0750806276928415
Romania,2032,4,11.087606557241998
Romania,2032,5,15.005060633328867
Romania,2032,6,17.924832319285088
Romania,2032,7,19.246912427436655
Romania,2032,8,18.69639410902255
Romania,2032,9,16.345973844033324
Romania,2032,10,12.638452431195219
Romania,2032,11,8.40923597778692
Romania,2032,12,4.908836889580016
Romania,2033,1,3.8250315996710924
Romania,2033,2,4.228149026516803
Romania,2033,3,7.157079534653349
Romania,2033,4,11.172061782516721
Romania,2033,5,15.090864260725539
Romania,2033,6,18.01128628207971
Romania,2033,7,19.333658971351724
Romania,2033,8,18.78334625523439
Romania,2033,9,16.43324585224127
Romania,2033,10,12.726290262578004
Romania,2033,11,8.497947758093687
Romania,2033,12,4.998723372097629
Romania,2034,1,3.8979803525662646
Romania,2034,2,4.307496393500514
Romania,2034,3,7.24065173848885
Romania,2034,4,11.258236486782152
Romania,2034,5,15.178501032901295
Romania,2034,6,18.099657056479373
Romania,2034,7,19.422378512205796
Romania,2034,8,18.872302619708535
Romania,2034,9,16.522530853399985
Romania,2034,10,12.816129932482909
Romania,2034,11,8.58863281073809
Romania,2034,12,5.09053966648662
Romania,2035,1,3.9721204269453665
Romania,2035,2,4.388254571837933
Romania,2035,3,7.325816638561264
Romania,2035,4,11.346150684695203
Romania,2035,5,15.267991526013247
Romania,2035,6,18.18996572649212
Romania,2035,7,19.513092588172185
Romania,2035,8,18.963285141006963
Romania,2035,9,16.613851132821765
Romania,2035,10,12.907994019181388
Romania,2035,11,8.68131395330147
Romania,2035,12,5.184308775938007
Russia,2025,1,-16.547156121311673
Russia,2025,2,-15.536234332931599
Russia,2025,3,-9.911665578084467
Russia,2025,4,-2.488429371019265
Russia,2025,5,4.4926438267111735
Russia,2025,6,9.387373596125144
Russia,2025,7,11.170730550727058
Russia,2025,8,9.459337326407876
Russia,2025,9,4.533969571320085
Russia,2025,10,-2.6379430642000443
Russia,2025,11,-10.379815937768399
Russia,2025,12,-16.283408424976187
Russia,2026,1,-16.48921340481229
Russia,2026,2,-15.470404269110986
Russia,2026,3,-9.840686532711516
Russia,2026,4,-2.4143370610681814
Russia,2026,5,4.5684467960536495
Russia,2026,6,9.464048194550742
Russia,2026,7,11.247931785747824
Russia,2026,8,9.537144706425352
Russia,2026,9,4.612817568639912
Russia,2026,10,-2.5573345503826204
Russia,2026,11,-10.296511118295712
Russia,2026,12,-16.196325157804495
Russia,2027,1,-16.430353800230478
Russia,2027,2,-15.403391115635714
Russia,2027,3,-9.768299468239093
Russia,2027,4,-2.338650557240726
Russia,2027,5,4.645993896870095
Russia,2027,6,9.542583142240801
Russia,2027,7,11.327078385523237
Russia,2027,8,9.616953781785014
Russia,2027,9,4.693697424413585
Russia,2027,10,-2.474687664990597
Russia,2027,11,-10.211182546731834
Russia,2027,12,-16.107251373096915
Russia,2028,1,-16.37056017545092
Russia,2028,2,-15.335176947238324
Russia,2028,3,-9.694485719918703
Russia,2028,4,-2.2613505090002946
Russia,2028,5,4.7253051117231735
Russia,2028,6,9.622999000116579
Russia,2028,7,11.408191435560184
Russia,2028,8,9.698786108901004
Russia,2028,9,4.776631112295036
Russia,2028,10,-2.389980070874117
Russia,2028,11,-10.123807576076615
Russia,2028,12,-16.016164167786883
Russia,2029,1,-16.309815351901307
Russia,2029,2,-15.265743791379464
Russia,2029,3,-9.619226574936874
Russia,2029,4,-2.1824175169886075
Russia,2029,5,4.806400472830319
Russia,2029,6,9.705316379532633
Russia,2029,7,11.491292072701071
Russia,2029,8,9.782663296352439
Russia,2029,9,4.861640658878059
Russia,2029,10,-2.303189377110357
Russia,2029,11,-10.03436350483662
Russia,2029,12,-15.923040583492366
Russia,2030,1,-16.24810210454143
Russia,2030,2,-15.195073628196951
Russia,2030,3,-9.542503272367867
Russia,2030,4,-2.101832132902018
Russia,2030,5,4.889300062154689
Russia,2030,6,9.789555942418701
Russia,2030,7,11.576401485087445
Russia,2030,8,9.868607004828846
Russia,2030,9,4.948748143674493
Russia,2030,10,-2.2142931390799276
Russia,2030,11,-9.94282757694873
Russia,2030,12,-15.827857606439466
Russia,2031,1,-16.185403161746763
Russia,2031,2,-15.123148390513052
Russia,2031,3,-9.46429700313729
Russia,2031,4,-2.019574859484237
Russia,2031,5,4.974024011441543
Russia,2031,6,9.875738401276067
Russia,2031,7,11.663540912301869
Russia,2031,8,9.95663894723566
Russia,2031,9,5.037975699241542
Russia,2031,10,-2.1232688582813353
Russia,2031,11,-9.849176981707387
Russia,2031,12,-15.73059216737147
Russia,2032,1,-16.12170120535575
Russia,2032,2,-15.049949963714425
Russia,2032,3,-9.384588909945705
Russia,2032,4,-1.9356261504426584
Russia,2032,5,5.060592502232794
Russia,2032,6,9.963884519224848
Russia,2032,7,11.752731645295171
Russia,2032,8,10.046780888716057
Russia,2032,9,5.12934551116723
Russia,2032,10,-2.0300939823891895
Russia,2032,11,-9.753388853753677
Russia,2032,12,-15.631221141647075
Russia,2033,1,-16.056978870520652
Russia,2033,2,-14.975460185784868
Russia,2033,3,-9.303360087261353
Russia,2033,4,-1.8499664104629119
Russia,2033,5,5.149025765950682
Russia,2033,6,10.05401511006221
Russia,2033,7,11.843995026575612
Russia,2033,8,10.139054646712793
Russia,2033,9,5.222879818139518
Russia,2033,10,-1.934745905163254
Russia,2033,11,-9.655440272991655
Russia,2033,12,-15.529721349025749
Russia,2034,1,-15.991218745769402
Russia,2034,2,-14.89966084720345
Russia,2034,3,-9.22059158126558
Russia,2034,4,-1.7625759951251894
Russia,2034,5,5.239344083915967
Russia,2034,6,10.146151038302378
Russia,2034,7,11.937352450099752
Russia,2034,8,10.23348209096821
Russia,2034,9,5.318600911986323
Russia,2034,10,-1.837201966422981
Russia,2034,11,-9.555308264599262
Russia,2034,12,-15.42606955374049
Russia,2035,1,-15.92440337287826
Russia,2035,2,-14.822533690940872
Russia,2035,3,-9.136264389790995
Russia,2035,4,-1.6734352108351231
Russia,2035,5,5.331567787409767
Russia,2035,6,10.240313219209384
Russia,2035,7,12.032825361461619
Russia,2035,8,10.330085143651559
Russia,2035,9,5.4165311377337275
Russia,2035,10,-1.737439451989303
Russia,2035,11,-9.452969798948288
Russia,2035,12,-15.320242464443254
Rwanda,2025,1,17.00883427791723
Rwanda,2025,2,17.25356475544413
Rwanda,2025,3,18.338547290140014
Rwanda,2025,4,19.83126886298578
Rwanda,2025,5,21.33730813710008
Rwanda,2025,6,22.522836447647023
Rwanda,2025,7,23.13711879177663
Rwanda,2025,8,23.03501481843068
Rwanda,2025,9,22.199479818341388
Rwanda,2025,10,20.764065713844502
Rwanda,2025,11,19.03542204886344
Rwanda,2025,12,17.515796978693288
Rwanda,2026,1,17.05480902608997
Rwanda,2026,2,17.305258563618736
Rwanda,2026,3,18.39425970888351
Rwanda,2026,4,19.889711478362187
Rwanda,2026,5,21.397535033710483
Rwanda,2026,6,22.58417467167328
Rwanda,2026,7,23.199098813926867
Rwanda,2026,8,23.097300997041202
Rwanda,2026,9,22.26180086234035
Rwanda,2026,10,20.82614514580291
Rwanda,2026,11,19.096908667980642
Rwanda,2026,12,17.57619532384797
Rwanda,2027,1,17.10173972897337
Rwanda,2027,2,17.358091115617754
Rwanda,2027,3,18.451259336828116
Rwanda,2027,4,19.94955796204249
Rwanda,2027,5,21.459253168891337
Rwanda,2027,6,22.6470647330907
Rwanda,2027,7,23.262667018360844
Rwanda,2027,8,23.161189966308484
Rwanda,2027,9,22.32572008626903
Rwanda,2027,10,20.88980144533798
Rwanda,2027,11,19.159936658118568
Rwanda,2027,12,17.63808787673861
Rwanda,2028,1,17.149644209785947
Rwanda,2028,2,17.412080898667227
Rwanda,2028,3,18.509565271499923
Rwanda,2028,4,20.010827968130798
Rwanda,2028,5,21.52248269960637
Rwanda,2028,6,22.711527238084273
Rwanda,2028,7,23.327844406730037
Rwanda,2028,8,23.22670306960663
Rwanda,2028,9,22.391259121582152
Rwanda,2028,10,20.955056478233928
Rwanda,2028,11,19.224528065712548
Rwanda,2028,12,17.70149681066414
Rwanda,2029,1,17.198540339334613
Rwanda,2029,2,17.46724644839287
Rwanda,2029,3,18.569196659646877
Rwanda,2029,4,20.07354120078253
Rwanda,2029,5,21.58724383370736
Rwanda,2029,6,22.777582844458266
Rwanda,2029,7,23.39465203308373
Rwanda,2029,8,23.293861703584298
Rwanda,2029,9,22.458439653772984
Rwanda,2029,10,21.021932165139333
Rwanda,2029,11,19.290704992837163
Rwanda,2029,12,17.766444355483145
Rwanda,2030,1,17.24844603610927
Rwanda,2030,2,17.523606348896465
Rwanda,2030,3,18.630172697264243
Rwanda,2030,4,20.137717414193503
Rwanda,2030,5,21.65355682988684
Rwanda,2030,6,22.845252261705355
Rwanda,2030,7,23.463111004032726
Rwanda,2030,8,23.362687318222925
Rwanda,2030,9,22.52728342246064
Rwanda,2030,10,21.090450481647167
Rwanda,2030,11,19.358489597326297
Rwanda,2030,12,17.832952797566577
Rwanda,2031,1,17.29937926626826
Rwanda,2031,2,17.58117923276677
Rwanda,2031,3,18.692512629678276
Rwanda,2031,4,20.20337641270544
Rwanda,2031,5,21.721441997790862
Rwanda,2031,6,22.914556251064823
Rwanda,2031,7,23.533242478698412
Rwanda,2031,8,23.433201416822158
Rwanda,2031,9,22.597812221444656
Rwanda,2031,10,21.160633458294797
Rwanda,2031,11,19.427904092784047
Rwanda,2031,12,17.90104447986323
Rwanda,2032,1,17.35135804372203
Rwanda,2032,2,17.639983781130468
Rwanda,2032,3,18.756235751549866
Rwanda,2032,4,20.270538050798677
Rwanda,2032,5,21.79091969802994
Rwanda,2032,6,22.985515625544394
Rwanda,2032,7,23.605067668763695
Rwanda,2032,8,23.50542555606171
Rwanda,2032,9,22.67004789866496
Rwanda,2032,10,21.232503180629465
Rwanda,2032,11,19.498970748642932
Rwanda,2032,12,17.97074180195068
Rwanda,2033,1,17.404400430158603
Rwanda,2033,2,17.70003872377947
Rwanda,2033,3,18.82136140696184
Rwanda,2033,4,20.339222233201326
Rwanda,2033,5,21.862010342222675
Rwanda,2033,6,23.058151249996627
Rwanda,2033,7,23.678607838607604
Rwanda,2033,8,23.579381346092305
Rwanda,2033,9,22.744012356412895
Rwanda,2033,10,21.306081789295604
Rwanda,2033,11,19.571711890182087
Rwanda,2033,12,18.042067220089848
Rwanda,2034,1,17.45852453509451
Rwanda,2034,2,17.76136283901087
Rwanda,2034,3,18.88790898942989
Rwanda,2034,4,20.409448914838322
Rwanda,2034,5,21.934734393053986
Rwanda,2034,6,23.132484041122552
Rwanda,2034,7,23.753884305221618
Rwanda,2034,8,23.655090450546595
Rwanda,2034,9,22.819727551160213
Rwanda,2034,10,21.381391479965714
Rwanda,2034,11,19.646149898585463
Rwanda,2034,12,18.115043247239555
Rwanda,2035,1,17.513748515929365
Rwanda,2035,2,17.823974953943434
Rwanda,2035,3,18.95589794195712
Rwanda,2035,4,20.481238100969676
Rwanda,2035,5,22.0091123643042
Rwanda,2035,6,23.2085349675408
Rwanda,2035,7,23.83091843837701
Rwanda,2035,8,23.732574586575538
Rwanda,2035,9,22.89721549379192
Rwanda,2035,10,21.45845450354045
Rwanda,2035,11,19.722307211047337
Rwanda,2035,12,18.18969245315111
Saint Helena,2025,1,19.75985715826846
Saint Helena,2025,2,20.332022340026924
Saint Helena,2025,3,21.251443211859623
Saint Helena,2025,4,22.332094643920755
Saint Helena,2025,5,23.373937181449037
Saint Helena,2025,6,24.185418034584472
Saint Helena,2025,7,24.605972068316078
Saint Helena,2025,8,24.5285227924187
Saint Helena,2025,9,23.92198335122248
Saint Helena,2025,10,22.853757513673372
Saint Helena,2025,11,21.51224066310988
Saint Helena,2025,12,20.229320787188954
Saint Helena,2026,1,19.800439272480617
Saint Helena,2026,2,20.378882886726387
Saint Helena,2026,3,21.302871764431075
Saint Helena,2026,4,22.38676456299163
Saint Helena,2026,5,23.430836077878666
Saint Helena,2026,6,24.243778232522345
Saint Helena,2026,7,24.665201068223723
Saint Helena,2026,8,24.58813373404064
Saint Helena,2026,9,23.981525476673596
Saint Helena,2026,10,22.91274663038803
Saint Helena,2026,11,21.57008960688563
Saint Helena,2026,12,20.2852698852339
Saint Helena,2027,1,19.84193330832295
Saint Helena,2027,2,20.426831486355695
Saint Helena,2027,3,21.35553085288575
Saint Helena,2027,4,22.44277636998686
Saint Helena,2027,5,23.489159600864696
Saint Helena,2027,6,24.30361969965179
Saint Helena,2027,7,24.725944401366178
Saint Helena,2027,8,24.649271011822748
Saint Helena,2027,9,24.042587397522766
Saint Helena,2027,10,22.973232975496103
Saint Helena,2027,11,21.629399703263516
Saint Helena,2027,12,20.34263306871162
Saint Helena,2028,1,19.884357095671476
Saint Helena,2028,2,20.47588662020371
Saint Helena,2028,3,21.409439556257894
Saint Helena,2028,4,22.5001496880368
Saint Helena,2028,5,23.5489278638388
Saint Helena,2028,6,24.364962985991042
Saint Helena,2028,7,24.788223000695325
Saint Helena,2028,8,24.711955887932163
Saint Helena,2028,9,24.10519065141216
Saint Helena,2028,10,23.03523830843278
Saint Helena,2028,11,21.690192879760616
Saint Helena,2028,12,20.40143237952816
Saint Helena,2029,1,19.927728512103386
Saint Helena,2029,2,20.526066818148138
Saint Helena,2029,3,21.464617002989144
